Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.01272082s,,,,"zcat SILVA_132_LSURef_tax_silva_trunc.fasta.gz SILVA_132_SSURef_Nr99_tax_silva_trunc.fasta.gz | fasta-rm-dup-seqs | fasta-unique-names | sed ""/^[^>]/ y/uU/tT/"" >ribosomal.fa"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00031042s,,,,fasta-sanitize-header --input ribosomal.fa --delim : --keep 0 | fasta-to-sizes-bed --name-suffix ribo >ribosomal.bed
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00212669s,,,,"grep -A 1 --no-group-separator ""Homo sapiens"" ribosomal.fa | fasta-sanitize-header --input - --delim : --keep 0 >ribosomal.hsa.fa"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00043130s,,,,wget -qO- ftp://ftp.ensembl.org/pub/release-91/fasta/homo_sapiens/dna/Homo_sapiens.GRCh38.dna_sm.primary_assembly.fa.gz | gunzip -c | clean-genome-headers --fasta - >genome/genome.fa
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00029159s,,,,wget -qO- ftp://ftp.ensembl.org/pub/release-91/gtf/homo_sapiens/Homo_sapiens.GRCh38.91.gtf.gz | gunzip -c >ensembl_genes.gtf
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00059199s,,,,cat ensembl_genes.gtf | clean-gtf-lines-polya --gtf - >genes-polya.gtf
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00051880s,,,,cat ensembl_genes.gtf | clean-gtf-lines-total --gtf - >genes-total.gtf
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00179076s,,,,"grep -A 1 --no-group-separator ""Mus musculus"" ribosomal.fa | fasta-sanitize-header --input - --delim : --keep 0 >ribosomal.mmu.fa"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00040817s,,,,wget -qO- ftp://ftp.ensembl.org/pub/release-97/fasta/mus_musculus/dna/Mus_musculus.GRCm38.dna.primary_assembly.fa.gz | gunzip -c | clean-genome-headers --fasta - >genome/genome.fa
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00029159s,,,,wget -qO- ftp://ftp.ensembl.org/pub/release-97/gtf/mus_musculus/Mus_musculus.GRCm38.97.gtf.gz | gunzip -c >ensembl_genes.gtf
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00368881s,,,,"gmap -d genome -D gmap-2019-09-12 ../silva/ribosomal.hsa.fa -t ${threads} --suboptimal-score=0.0 -f gff3_match_cdna | sed ""s/\\tcDNA_match\\t/\\texon\\t/g"" | sed ""s/\\tgenome\\t/\\tsilva\\t/g"" >ribosomal.hsa.gmap.gff3"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,False,0.00566816s,,,,"gff2gtf-gmap ribosomal.hsa.gmap.gff3 | sed ""s/\\tgmapidx\\t/\\tsilva\\t/g"" | sed ""s/;\$/; gene_biotype \""rRNA\""; transcript_biotype \""rRNA\"";/g"" | sort -k1,1 -k4,4n >ribosomal.hsa.gmap.gtf"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00145864s,,,,gtf2bed6 ribosomal.hsa.gmap.gtf | cut -f1-6 >rRNA.bed
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00275493s,,,,"cat ensembl_genes.gtf | grep -v "" \""rRNA\"";"" >ensembl_genes.gtf.tmp"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00448513s,,,,"grep -v ""^#"" ensembl_genes.gtf.tmp2 | sort -k1,1 -k4,4n"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.02937794s,,,,"cat ensembl_genes.gtf | grep ""transcript_biotype \""protein_coding\"""" >ensembl_transcripts_protein_coding.gtf"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00830936s,,,,"cat GtRNAdb/hg38-tRNAs.bed | sed ""s/^chrM/MT/g"" | sed ""s/^chr//g"" | sed ""s/chr1_KI270713v1_random/KI270713.1/g"" | sort --parallel=${threads} -T GtRNAdb/ -k1,1 -k2,2 | cut -f1-6 >tRNA.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00069380s,,,,"cat fantom5/HeLa.rep1.hg38.ctss_chr.bed | sort --parallel=${threads} -T . -k1,1 -k2,2n >tmp.${RND}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00068092s,,,,"cat fantom5/HeLa.rep2.hg38.ctss_chr.bed | sort --parallel=${threads} -T . -k1,1 -k2,2n >tmp.${RND}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00064373s,,,,"cat fantom5/HeLa.rep3.hg38.ctss_chr.bed | sort --parallel=${threads} -T . -k1,1 -k2,2n >tmp.${RND}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.01223850s,,,,"cat fantom5/HeLa.rep1.hg38.ctss_chr.bed | sed ""s/^chrM/MT/g"" | sed ""s/^chr//g"" | sed ""s/14_GL000009v2_random/GL000009.2/g"" | sed ""s/1_KI270706v1_random/KI270706.1/g"" | sed ""s/Un_KI270742v1/KI270742.1/g"" | sort --parallel=${threads} -T fantom5/ -k1,1 -k2,2n >fantom5/HeLa.rep1.hg38.ctss.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.01255846s,,,,"cat fantom5/HeLa.rep2.hg38.ctss_chr.bed | sed ""s/^chrM/MT/g"" | sed ""s/^chr//g"" | sed ""s/14_GL000009v2_random/GL000009.2/g"" | sed ""s/1_KI270706v1_random/KI270706.1/g"" | sed ""s/Un_KI270742v1/KI270742.1/g"" | sort --parallel=${threads} -T fantom5/ -k1,1 -k2,2n >fantom5/HeLa.rep2.hg38.ctss.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.01280475s,,,,"cat fantom5/HeLa.rep3.hg38.ctss_chr.bed | sed ""s/^chrM/MT/g"" | sed ""s/^chr//g"" | sed ""s/14_GL000009v2_random/GL000009.2/g"" | sed ""s/1_KI270706v1_random/KI270706.1/g"" | sed ""s/Un_KI270742v1/KI270742.1/g"" | sort --parallel=${threads} -T fantom5/ -k1,1 -k2,2n >fantom5/HeLa.rep3.hg38.ctss.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00114155s,,,,"cat ${i%.ctss*}.hg38.ctss_chr.bed | sort --parallel=${threads} -T . -k1,1 -k2,2n >tmp.${RND}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.01245809s,,,,"cat tmp.${RND} | sed ""s/^chrM/MT/g"" | sed ""s/^chr//g"" | sed ""s/14_GL000009v2_random/GL000009.2/g"" | sed ""s/1_KI270706v1_random/KI270706.1/g"" | sed ""s/Un_KI270742v1/KI270742.1/g"" | sort --parallel=${threads} -T . -k1,1 -k2,2n >${i%.ctss*}.hg38.ctss_chr.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00600529s,,,,"cat SIRV_Set1_Sequences_170612a/SIRVome_isoforms_C_170612a.gtf | grep -P ""\\ttranscript\\t|\\texon\\t"" >SIRV_Set1_Sequences_170612a/SIRVome_isoforms_C_170612a.gtf.tmp"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,False,0.00283694s,,Unsupported invocation,,"cat SIRV_Set1_Sequences_170612a/SIRVome_isoforms_C_170612a.E2.gtf | awk -v var=""exon"" ""BEGIN {FS=\""\\t\"";OFS=\""\\t\""} {if ($3==var) {print $1, $4-1,$5, \"".\"", \"".\"", $7, $3, $9}}"" | sort -k1,1 -k2,2n >SIRV_Set1_Sequences_170612a/SIRVome_isoforms_C_170612a.E2.bed"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00220942s,,,,"cat SIRV_Set1_Sequences_170612a/SIRVome_isoforms_170612a.transcripts_sirv1.E2.fa.fai | cut -f1-2 | sed ""1i transcript_id\\tlength"" >SIRV_Set1_Sequences_170612a/SIRVome_isoforms_170612a.transcripts_sirv1.E2.length.tab"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00360131s,,,,"gmap -d genome -D gmap-2019-09-12 ../silva/ribosomal.mmu.fa -t ${threads} --suboptimal-score=0.0 -f gff3_match_cdna | sed ""s/\\tcDNA_match\\t/\\texon\\t/g"" | sed ""s/\\tgenome\\t/\\tsilva\\t/g"" >ribosomal.mmu.gmap.gff3"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,False,0.00569415s,,,,"gff2gtf-gmap ribosomal.mmu.gmap.gff3 | sed ""s/\\tgmapidx\\t/\\tsilva\\t/g"" | sed ""s/;\$/; gene_biotype \""rRNA\""; transcript_biotype \""rRNA\"";/g"" | sort -k1,1 -k4,4n >ribosomal.mmu.gmap.gtf"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/data/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/data,,False,True,0.00319076s,,,,"grep -w -i sirv transcripts_sirv1.fa.fai | cut -f1-2 | sed ""1i transcript_id\\tlength"" >sirv1.length.tab"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-binutils_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00470662s,,,,"echo ""${thing}"" | sed ""s,^[^\\,]*\\,\\\(.*\\\),\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-binutils_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00098014s,,,,"echo ""${thing}"" | sed ""s,^\\\([^\\,]*\\\)\\,.*,\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-binutils_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00200486s,,,,"echo ${thing} | tr ""a-z+-."" ""A-ZX__"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-binutils_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.02162457s,,,,"diff -U 0 -rN /tmp/old-env-${$}.txt /tmp/new-env-${$}.txt | tail -n +4 | grep ""^-.*\\\|^+.*"" | grep -v ""CONDA_BACKUP_"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gcc_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00448942s,,,,"echo ""${thing}"" | sed ""s,^[^\\,]*\\,\\\(.*\\\),\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gcc_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00102496s,,,,"echo ""${thing}"" | sed ""s,^\\\([^\\,]*\\\)\\,.*,\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gcc_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00214958s,,,,"echo ${thing} | tr ""a-z+-"" ""A-ZX_"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gcc_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.01192737s,,,,"diff -U 0 -rN /tmp/old-env-${$}.txt /tmp/new-env-${$}.txt | tail -n +4 | grep ""^-.*\\\|^+.*"" | grep -v ""CONDA_BACKUP_"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gfortran_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00249672s,,,,"echo ""${thing}"" | sed ""s,^[^\\,]*\\,\\\(.*\\\),\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gfortran_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00049400s,,,,"echo ""${thing}"" | sed ""s,^\\\([^\\,]*\\\)\\,.*,\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gfortran_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00103474s,,,,"echo ${thing} | tr ""a-z+-"" ""A-ZX_"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gfortran_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.01008034s,,,,"diff -U 0 -rN /tmp/old-env-${$}.txt /tmp/new-env-${$}.txt | tail -n +4 | grep ""^-.*\\\|^+.*"" | grep -v ""CONDA_BACKUP_"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gxx_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00236726s,,,,"echo ""${thing}"" | sed ""s,^[^\\,]*\\,\\\(.*\\\),\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gxx_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00044227s,,,,"echo ""${thing}"" | sed ""s,^\\\([^\\,]*\\\)\\,.*,\\1,"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gxx_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00096989s,,,,"echo ${thing} | tr ""a-z+-"" ""A-ZX_"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d/deactivate-gxx_linux-64.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/deactivate.d,,False,True,0.00958371s,,,,"diff -U 0 -rN /tmp/old-env-${$}.txt /tmp/new-env-${$}.txt | tail -n +4 | grep ""^-.*\\\|^+.*"" | grep -v ""CONDA_BACKUP_"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00124025s,,,,"sqlite3 ""${g}"" ""SELECT * FROM genome transcr"" | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.01328540s,,,,"grep -v ""Finished "" ""${g}"" | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00261927s,,,,"cat ""${g}"" | cut -d"" "" -f5- | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.01013851s,,,,"zcat ""${sdir}""/fastq/reads.1.fastq.gz | fastq-sanitize-header --input - --delim : --keep 0 | gzip >""${sdir}""/fastq/reads.1.sanitize.fastq.gz"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00112057s,,,,"minimap2 -a -x map-ont -k 12 -p 1 -u f -t ${threads} --secondary=yes ""${DATA_DIR}""/${assembly}/minimap2.17/ensembl-transcripts-wRibo_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.fastq.gz | samtools view -b - | samtools sort - >""${sdir}""/align/reads.1.sanitize.toEnsembl-transcripts-wRibo.sorted.bam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00671482s,,,,"samtools view -@ ${threads} -F4 ""${sdir}""/align/reads.1.sanitize.toEnsembl-transcripts-wRibo.sorted.bam | grep -v -P ""\\tENSMUST"" | grep -v -P ""\\tSIRV"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00411248s,,,,"cat ""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam | cut -f1 | sort | uniq >""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.reads.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00037098s,,,,"samtools view -@ ${threads} -bh ""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam | samtools sort -@ ${threads} - >""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.bam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00224352s,,,,"minimap2 -a -x map-ont -k 12 -p 1 -u f -t ${threads} --secondary=yes ""${DATA_DIR}""/${assembly}/minimap2.17/transcripts_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.noribo.fastq.gz | add-tag-max-sam --tag ms --newtag XP --newtag2 XN | grep -v ""SA:Z:"" | sam-count-secondary --tag X0 | samtools view -..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00216484s,,,,"minimap2 -a -x splice -k 12 -p 1 -u b -t ${threads} --secondary=yes ""${DATA_DIR}""/${assembly}/minimap2.17/genome_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.fastq.gz | add-tag-max-sam --tag ms --newtag XP --newtag2 XN | grep -v ""SA:Z:"" | sam-count-secondary --tag X0 | samtools view -b - | samtool..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00210929s,,,,"minimap2 -a -x splice -k 12 -p 1 -u b -t ${threads} --secondary=yes --splice-flank=no ""${DATA_DIR}""/${assembly}/minimap2.17/genome_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.fastq.gz | add-tag-max-sam --tag ms --newtag XP --newtag2 XN | grep -v ""SA:Z:"" | sam-count-secondary --tag X0 | samtools v..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00267458s,,,,"cat ""${sdir}""/align/reads.1.sanitize.noribo.toTranscriptome.sorted.bam | ""${CONDA_PATH}""/bin/samtools view -h -F 4 -F 16 -F 2048 - | sam_to_sqlite --database ""${sdir}""/db/sqlite.db --table transcr --records_class GenOOx::Data::File::SAMminimap2::Record --drop"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00215793s,,,,"cat ""${sdir}""/align/reads.1.sanitize.toGenome.sorted.bam | ""${CONDA_PATH}""/bin/samtools view -h -F 4 -F 2048 - | sam_to_sqlite --database ""${sdir}""/db/sqlite.db --table genome --records_class GenOOx::Data::File::SAMminimap2::Record --drop"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00618792s,,,,"{ zcat ""${sdir}""/fastq/reads.1.fastq.gz | fastq-sanitize-header --input - --delim : --keep 0 | gzip >""${sdir}""/fastq/reads.1.sanitize.fastq.gz & }"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00046468s,,,,"minimap2 -a -x map-ont -k 12 -p 1 -u f -t ${threads} --secondary=yes ""${DATA_DIR}""/${assembly}/minimap2.17/ensembl-transcripts-wRibo_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.fastq.gz | samtools view -b - | samtools sort - >""${sdir}""/align/reads.1.sanitize.toEnsembl-transcripts-wRibo.sorted.bam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00418782s,,,,"samtools view -@ ${threads} -F4 ""${sdir}""/align/reads.1.sanitize.toEnsembl-transcripts-wRibo.sorted.bam | grep -v -P ""\\tENSMUST"" | grep -v -P ""\\tSIRV"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00404787s,,,,"{ cat ""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam | cut -f1 | sort | uniq >""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.reads.txt & }"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00031495s,,,,"samtools view -@ ${threads} -bh ""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam | samtools sort -@ ${threads} - >""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.bam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV/run_mouse_SIRV.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/mouse_SIRV,,False,True,0.00211406s,,,,"minimap2 -a -x map-ont -k 12 -p 1 -u f -t ${threads} --secondary=yes ""${DATA_DIR}""/${assembly}/minimap2.17/transcripts_sirv1.k12.mmi ""${sdir}""/fastq/reads.1.sanitize.noribo.fastq.gz | add-tag-max-sam --tag ms --newtag XP --newtag2 XN | grep -v ""SA:Z:"" | sam-count-secondary --tag X0 | samtools view -..."
